Seed,100,225,400,625,900,1225
233,-133.3783309,,,,,
234,-132.3689058,,,,,
235,-131.41788,,,,,
236,-130.8109593,,,,,
237,-129.1892076,,,,,
238,-136.7730981,,,,,
239,-133.2741011,,,,,
240,-127.2680746,,,,,
241,-140.4903267,,,,,
242,-127.8879668,,,,,
243,-125.6416689,,,,,
244,-138.4505039,,,,,
245,-138.8291442,,,,,
246,-128.4992273,,,,,
247,-134.2606392,,,,,
248,-137.5567097,,,,,
249,-148.6617784,,,,,
250,-120.5230575,,,,,
251,-133.6933905,,,,,
252,-124.2903937,,,,,
253,-141.6207726,,,,,
254,-120.5400677,,,,,
255,-143.9499839,,,,,
256,-132.569561,,,,,
257,-131.5840905,,,,,
258,-141.7229528,,,,,
259,-140.750152,,,,,
260,-119.6646333,,,,,
261,-136.2237399,,,,,
262,-130.8735919,,,,,
263,-126.0437036,,,,,
264,-127.5841436,,,,,
265,-128.7050871,,,,,
266,-125.3854681,,,,,
267,-127.4439451,,,,,
268,-126.0937976,,,,,
269,-125.9151924,,,,,
270,-137.3803179,,,,,
271,-123.7328664,,,,,
272,-128.1247161,,,,,
273,-141.8946011,,,,,
274,-140.3440233,,,,,
275,-122.7815863,,,,,
276,-129.0054417,,,,,
277,-126.5364509,,,,,
278,-122.3453489,,,,,
279,-132.1087944,,,,,
280,-141.8172619,,,,,
281,-127.906439,,,,,
282,-141.104114,,,,,
283,-126.7275419,,,,,
284,-125.820949,,,,,
285,-128.5079425,,,,,
286,-125.5355426,,,,,
287,-135.8845178,,,,,
288,-137.044078,,,,,
289,-123.9337884,,,,,
290,-127.9888574,,,,,
291,-140.5467908,,,,,
292,-130.1912587,,,,,
293,-121.4467745,,,,,
294,-122.116948,,,,,
295,-126.1441806,,,,,
296,-136.9025204,,,,,
297,-124.6392968,,,,,
298,-143.3645585,,,,,
299,-144.5328215,,,,,
300,-128.9259334,,,,,
301,-138.8312543,,,,,
302,-129.0455318,,,,,
303,-134.0900538,,,,,
304,-130.7616215,,,,,
305,-118.6229589,,,,,
306,-125.1913784,,,,,
307,-126.8086011,,,,,
308,-135.5840625,,,,,
309,-123.397089,,,,,
310,-120.3908927,,,,,
311,-134.5232203,,,,,
312,-130.7120781,,,,,
313,-125.9556072,,,,,
314,-140.3399381,,,,,
315,-125.2094982,,,,,
316,-141.2840116,,,,,
317,-127.7817728,,,,,
318,-145.713251,,,,,
319,-114.5628273,,,,,
320,-144.3531765,,,,,
321,-124.2675447,,,,,
322,-117.9772252,,,,,
323,-127.4388111,,,,,
324,-125.7666582,,,,,
325,-134.1737078,,,,,
326,-123.4647961,,,,,
327,-123.8205576,,,,,
328,-137.1725982,,,,,
329,-127.6809123,,,,,
330,-147.6899757,,,,,
331,-137.1126778,,,,,
332,-124.2361972,,,,,
333,-144.78038,,,,,
334,-121.7124687,,,,,
335,-124.1726533,,,,,
336,-131.6599813,,,,,
337,-134.8358069,,,,,
338,-131.1868968,,,,,
339,-125.0112609,,,,,
340,-134.0164368,,,,,
341,-133.3392846,,,,,
342,-122.2111322,,,,,
343,-135.5330709,,,,,
344,-125.5525615,,,,,
345,-133.5797788,,,,,
346,-131.0749381,,,,,
347,-123.0306813,,,,,
348,-136.1774891,,,,,
349,-147.1674893,,,,,
350,-115.019161,,,,,
351,-126.2755284,,,,,
352,-124.2453853,,,,,
353,-131.0242122,,,,,
354,-142.2866299,,,,,
355,-134.0892008,,,,,
356,-121.6939789,,,,,
