Seed,3,4,5,6,7,8,9,10
131,-0.3026935495,-2.156014615,-2.96993239,-4.710114345,-4.326811995,-3.937046739,-10.78039986,-9.427060954
132,-1.408492756,-1.179268555,-3.047841377,-4.054182188,-2.386208894,-7.270446843,-4.939179496,-8.646918014
133,-0.9177690855,-3.496688358,-3.415379579,-4.809784396,-6.548224501,-6.477533179,-9.884374318,-8.023697314
134,-1.793006167,-4.753195587,-1.423254563,-2.099949125,-6.399974604,-5.518758881,-6.364883317,-6.973128653
135,-0.85134661,-1.679473187,-3.025299337,-5.206547822,-5.288114176,-4.560064104,-8.396372584,-6.429211943
136,-2.310330014,-0.4327265731,-2.066616339,-3.960905879,-3.024061664,-4.468034918,-4.568553124,-8.154519362
137,-1.672838693,-2.855518612,-4.245091469,-2.426479353,-6.425297144,-5.578115594,-8.153015481,-7.387323437
138,-1.614466114,-1.053251044,-3.65581658,-5.618438302,-4.999406796,-3.906910504,-7.604017989,-5.561823814
139,-2.496066878,-3.357373163,-4.265265208,-3.23677557,-3.040040421,-2.690662377,-8.402532612,-6.191634509
140,-2.504117592,-1.153449587,-3.198630265,-2.69445947,-3.957082222,-5.234399513,-5.18327457,-7.210486818
141,-2.828296345,-2.4704074,-3.37514349,-4.785792398,-1.541670954,-9.70422063,-4.316806947,-7.146492726
142,-3.154922017,-3.5451565,-5.050811349,-1.767283257,-2.647363137,-4.984256438,-8.119940471,-9.135024041
143,-2.427218292,-1.629039768,-2.025932072,-4.671912375,-6.04556359,-7.092186945,-6.652920733,-6.72937545
144,-0.6701272927,-2.387445513,-2.96594939,-4.503237664,-2.890353117,-2.547478376,-6.660057474,-8.008458556
145,-2.099829958,-2.469934254,-2.720754749,-2.256165099,-7.451474226,-5.685847971,-6.429005582,-8.759408767
146,-2.448744151,-1.590675337,-2.728307435,-2.980758908,-5.043492662,-6.739342629,-4.560999568,-6.549740499
147,-0.4557971835,-1.088418704,-3.418676702,-4.182378218,-6.059168253,-6.410381833,-6.953676092,-7.951953755
148,-2.473390882,-2.54802225,-2.642657799,-5.127833332,-2.219365085,-5.819345015,-4.161933385,-8.367887796
149,-2.109477247,-2.071065511,-4.09361714,-1.871262337,-4.637417625,-6.230660429,-4.831600911,-10.11342127
150,-2.106565931,-1.284445613,-3.747031834,-5.86856271,-5.432462104,-4.13677523,-6.149034266,-5.573500264
151,-1.688545772,-2.256124497,-3.261334967,-4.471796075,-4.020293208,-4.373478587,-7.902826524,-8.420066797
152,-0.5979650048,-0.9671521027,-3.723003092,-4.712588666,-6.480908315,-6.51356114,-7.271636411,-7.326363186
153,-3.562840068,-0.5444911869,-2.609145536,-2.432482439,-6.679744399,-5.356442984,-5.590116047,-6.1644419
154,-2.547645633,-2.195941576,-1.949657096,-4.2360509,-7.17933244,-4.662863357,-6.253670708,-6.644142421
155,-3.571763143,-2.67287666,-4.772036296,-4.029121988,-1.701680194,-5.08687464,-5.732012895,-5.649303624
156,-1.336177092,-1.573191774,-1.974724396,-3.90506263,-2.858352052,-3.836186716,-6.119523639,-11.31005067
157,-2.994585481,-4.154570101,-2.952538342,-5.969099972,-7.781962746,-6.451656711,-3.340386701,-5.824059976
158,-1.18342971,-2.724298523,-2.851374391,-2.762288238,-3.814627573,-5.268579086,-4.102000804,-4.92617534
159,-0.6955641898,-4.529638349,-3.083335615,-4.465025986,-3.896552811,-4.437932873,-8.7351434,-4.492089437
160,-1.398782134,-0.873397407,-3.360160517,-3.452069713,-7.083227403,-5.887462906,-8.587313364,-5.394543956
161,-1.602271593,-2.698374248,-1.063523068,-3.119431958,-6.899348862,-7.540750543,-5.799674067,-9.066125808
162,-4.694824256,-0.9887287124,-1.578590453,-4.649281932,-5.115707935,-3.044625896,-5.834949694,-8.299346946
163,-1.947735799,-4.46366212,-1.507808986,-4.572136715,-3.402133094,-5.444586034,-6.800726686,-7.606874795
164,-0.9035892253,-2.79904168,-1.46300615,-4.53024759,-4.870180248,-4.264099094,-6.333042344,-8.479926731
165,-3.137529034,-1.836836793,-5.299979792,-5.144674959,-6.228682695,-4.414067288,-5.406342606,-6.247317883
166,-0.2626560831,-3.144656121,-2.817470712,-4.490642838,-4.951201908,-6.504154268,-5.955291052,-8.245148941
167,-0.3041226562,-2.150024724,-4.503144271,-1.86486111,-5.656008243,-4.208063635,-4.010898497,-5.467635392
168,-2.307475328,-4.109399568,-3.067116431,-5.941232084,-6.192765745,-6.712568569,-7.125261839,-5.533136398
169,-2.064038684,-2.005119561,-1.427437897,-5.777741785,-4.457637539,-3.938765901,-8.044369729,-8.127980019
170,-2.204261692,-3.927955322,-5.102480669,-3.83334915,-3.158054356,-7.541031611,-6.146434412,-8.936461437
171,-2.418742738,-4.067026605,-3.42452286,-3.438489137,-5.102817101,-5.646251353,-6.086501345,-7.172620182
172,-2.641863189,-1.535227485,-3.287184413,-1.707459723,-4.193388697,-5.039891101,-7.038631545,-7.152675926
173,-1.54003259,-2.060066794,-1.179381736,-4.117783702,-3.987570428,-3.514301431,-5.84584357,-10.68121802
174,-1.633533664,-3.642400846,-4.071656235,-4.479669686,-3.265360566,-5.736451344,-3.694282593,-9.16225594
